name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people,row_number
Plan B,false,false,4.2,2030,+91 8880022737,Shanti Nagar,"Casual Dining, Pub","Burgers, Beer, Cocktails, Mocktails, Nachos, Peri Peri Chicken Wings, Pasta","American, Finger Food, BBQ, Steak","1,200",20
The Bangalore Cafe,true,true,4.2,525,080 49653314,Shanti Nagar,Casual Dining,"Pasta, Coffee, Chaat, Paneer Pizza, Tawa Pulav, Aloo Biryani, Paratha","Modern Indian, North Indian, Pizza, Continental, Beverages",800,21
The Bangalore Cafe,true,true,4.2,525,080 49653314,Shanti Nagar,Casual Dining,"Pasta, Coffee, Chaat, Paneer Pizza, Tawa Pulav, Aloo Biryani, Paratha","Modern Indian, North Indian, Pizza, Continental, Beverages",800,22
The Bangalore Cafe,true,true,4.2,525,080 49653314,Shanti Nagar,Casual Dining,"Pasta, Coffee, Chaat, Paneer Pizza, Tawa Pulav, Aloo Biryani, Paratha","Modern Indian, North Indian, Pizza, Continental, Beverages",800,23
Plan B,false,false,4.2,2034,+91 8880022737,Shanti Nagar,"Casual Dining, Pub","Burgers, Beer, Cocktails, Mocktails, Nachos, Peri Peri Chicken Wings, Pasta","American, Finger Food, BBQ, Steak","1,200",24
The Bangalore Cafe,false,true,4.1,473,080 49653314,Shanti Nagar,Casual Dining,"Pasta, Coffee, Chaat, Paneer Pizza, Tawa Pulav, Aloo Biryani, Paratha","Modern Indian, North Indian, Pizza, Continental, Beverages",800,25
The Bangalore Cafe,false,true,4.1,473,080 49653314,Shanti Nagar,Casual Dining,"Pasta, Coffee, Chaat, Paneer Pizza, Tawa Pulav, Aloo Biryani, Paratha","Modern Indian, North Indian, Pizza, Continental, Beverages",800,26
The Bangalore Cafe,false,true,4.1,473,080 49653314,Shanti Nagar,Casual Dining,"Pasta, Coffee, Chaat, Paneer Pizza, Tawa Pulav, Aloo Biryani, Paratha","Modern Indian, North Indian, Pizza, Continental, Beverages",800,27
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts",150,28
The Courtyard,false,true,3.9,296,+91 7338677996,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,29
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts",150,30
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts",150,31
The Courtyard,false,true,3.9,297,+91 7338677996,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,32
The Courtyard,false,true,3.9,297,080 49653385,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,33
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts",150,34
The Courtyard,false,true,3.9,297,080 49653385,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,35
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts, Juices",150,36
The Courtyard,false,true,3.9,300,+91 7338677996,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,37
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts, Juices",150,38
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts, Juices",150,39
The Courtyard,false,true,3.9,300,+91 7338677996,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,40
Sreeraj Lassi Bar,true,false,3.9,61,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts, Juices",150,41
The Courtyard,false,true,3.9,305,+91 7338677996,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,42
Sreeraj Lassi Bar,true,false,3.9,62,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts, Juices",150,43
Sreeraj Lassi Bar,true,false,3.9,62,+91 7022356498,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts, Juices",150,44
The Courtyard,false,true,3.9,305,+91 7338677996,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,45
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,46
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,47
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,48
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,49
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,50
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,51
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,52
Nagashree's,false,false,2.9,46,+91 9341324184,Shanti Nagar,Casual Dining,"Biryani, Mutton Chops","South Indian, North Indian, Fast Food",550,53
Rahhams,true,false,2.6,307,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,54
Rahhams,true,false,2.6,307,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,55
Rahhams,true,false,2.6,308,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,56
Rahhams,true,false,2.6,309,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,57
Rahhams,true,false,2.6,310,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,58
Rahhams,true,false,2.6,310,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,59
Rahhams,true,false,2.6,313,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,60
Rahhams,true,false,2.6,313,080 22228700,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,61
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,1
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,2
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,3
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,4
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,5
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,6
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,7
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,8
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,9
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,10
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,11
Indy's Comfort Food,false,false,4.1,399,+91 8041232633,Shivajinagar,Quick Bites,"Gobhi Pakoda, Bajji, Raita, Ginger Tea, Jalapeno Cheese Poppers, Mojito, Chai","North Indian, Beverages, Fast Food",300,12
New Hilal Restaurant,false,false,4.0,108,080 22867300,Shivajinagar,Casual Dining,"Ghee Rice, Butter Chicken, Hyderabadi Chicken, Methi Murg, Bheja Fry, Chicken Kebab, Tandoori Chicken","North Indian, Chinese",550,13
New Hilal Restaurant,true,false,4.0,108,080 22867300,Shivajinagar,Casual Dining,"Ghee Rice, Butter Chicken, Hyderabadi Chicken, Methi Murg, Bheja Fry, Chicken Kebab, Tandoori Chicken","North Indian, Chinese, Mughlai",550,14
New Hilal Restaurant,true,false,4.0,108,080 22867300,Shivajinagar,Casual Dining,"Ghee Rice, Butter Chicken, Hyderabadi Chicken, Methi Murg, Bheja Fry, Chicken Kebab, Tandoori Chicken","North Indian, Chinese, Mughlai",550,15
New Hilal Restaurant,true,false,4.0,111,080 22867300,Shivajinagar,Casual Dining,"Ghee Rice, Butter Chicken, Hyderabadi Chicken, Methi Murg, Bheja Fry, Chicken Kebab, Tandoori Chicken","North Indian, Chinese, Mughlai",700,16
New Hilal Restaurant,true,false,4.0,111,080 22867300,Shivajinagar,Casual Dining,"Ghee Rice, Butter Chicken, Hyderabadi Chicken, Methi Murg, Bheja Fry, Chicken Kebab, Tandoori Chicken","North Indian, Chinese, Mughlai",700,17
New Hilal Restaurant,true,false,4.0,111,080 22867300,Shivajinagar,Casual Dining,"Ghee Rice, Butter Chicken, Hyderabadi Chicken, Methi Murg, Bheja Fry, Chicken Kebab, Tandoori Chicken","North Indian, Chinese, Mughlai",700,18
Hamza,false,false,3.9,172,080 22860575,Shivajinagar,Casual Dining,"Ghee Rice, Biryani, Chicken Kebab, Mutton Seekh, Paratha","North Indian, Chinese",500,19
Hamza,false,false,3.9,173,+91 8022860575,Shivajinagar,Casual Dining,"Ghee Rice, Biryani, Chicken Kebab, Mutton Seekh, Paratha","North Indian, Chinese",500,20
Om Nom Thai,false,false,3.9,30,+91 8971703092,South Bangalore,Food Truck,Pad Thai Noodle,"Thai, Momos",400,1
Belly Squad Food Truck,false,false,3.8,55,+91 7760617526,South Bangalore,Food Truck,"Biryani, Momos, Rolls","Chinese, Rolls, Biryani, Momos",300,2
Belly Squad Food Truck,false,false,3.8,55,+91 7760617526,South Bangalore,Food Truck,"Biryani, Momos, Rolls","Chinese, Rolls, Biryani, Momos",300,3
FreshMenu,true,false,3.8,630,080 40424242,South Bangalore,Delivery,"Salads, Sandwiches, Salad, Thai Rice, Pasta, Noodles, Pizza","Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",450,4
FreshMenu,true,false,3.8,630,080 40424242,South Bangalore,Delivery,"Salads, Sandwiches, Salad, Thai Rice, Pasta, Noodles, Pizza","Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",450,5
As On Fire,true,false,3.5,41,+91 9731111852,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",400,6
As On Fire,true,false,3.5,41,+91 9731111852,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",400,7
As On Fire,true,false,3.5,41,+91 9731111852,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",400,8
As On Fire,true,false,3.5,41,+91 9731111852,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",400,9
As On Fire,true,false,3.5,41,+91 9731111852,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",400,10
As On Fire,true,false,3.4,41,+91 9731111852,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",400,11
Night Bell,false,false,3.1,53,+91 9742701486,South Bangalore,Delivery,"Burgers, Murgh Malai, Oreo Shake","Fast Food, North Indian",450,12
Night Bell,false,false,3.1,53,+91 9742701486,South Bangalore,Delivery,"Burgers, Murgh Malai, Oreo Shake","Fast Food, North Indian",450,13
Night Bell,false,false,3.1,53,+91 9742701486,South Bangalore,Delivery,"Burgers, Murgh Malai, Oreo Shake","Fast Food, North Indian",450,14
Hyderabad Biryaani Home,true,false,3.0,137,+91 9742017972,South Bangalore,Takeaway,"Chicken, Hyderabadi Biryani, Mutton Biryani","North Indian, Hyderabadi, Chinese",650,15
FreshMenu,true,false,3.0,546,080 40424242,South Bangalore,Delivery,"Burgers, Salads, Lamb Burger, Noodles, Fish, Sandwich, Cheese Burger","Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",450,16
Hyderabad Biryaani Home,true,false,3.0,137,+91 9742017972,South Bangalore,Takeaway,"Chicken, Hyderabadi Biryani, Mutton Biryani","North Indian, Hyderabadi, Chinese",650,17
Hyderabad Biryaani Home,true,false,3.0,137,+91 9742017972,South Bangalore,Takeaway,"Chicken, Hyderabadi Biryani, Mutton Biryani","North Indian, Hyderabadi, Chinese",650,18
Hyderabad Biryaani Home,true,false,3.0,137,+91 9742017972,South Bangalore,Takeaway,"Chicken, Hyderabadi Biryani, Mutton Biryani","North Indian, Hyderabadi, Chinese",650,19
Truffles,false,false,4.5,3568,080 49652756,St. Marks Road,Cafe,"Burgers, Pasta, Mocktails, Cheese Burger, Ferrero Rocher Milkshake, Peri Chicken, Chicken Paprika","Cafe, American, Burger, Steak",900,1
Truffles,false,false,4.5,3569,080 49652756,St. Marks Road,Cafe,"Burgers, Pasta, Mocktails, Cheese Burger, Ferrero Rocher Milkshake, Peri Chicken, Chicken Paprika","Cafe, American, Burger, Steak",900,2
Truffles,false,false,4.5,3614,080 49652756,St. Marks Road,Cafe,"Burgers, Pasta, Cheese Burger, Potato Mash, Mocktails, Ferrero Rocher Milkshake, Peri Chicken","Cafe, American, Burger, Steak",900,3
Truffles,false,false,4.5,3573,080 49652756,St. Marks Road,Cafe,"Burgers, Pasta, Mocktails, Cheese Burger, Ferrero Rocher Milkshake, Peri Chicken, Chicken Paprika","Cafe, American, Burger, Steak",900,4
Truffles,false,false,4.5,3573,080 49652756,St. Marks Road,Cafe,"Burgers, Pasta, Mocktails, Cheese Burger, Ferrero Rocher Milkshake, Peri Chicken, Chicken Paprika","Cafe, American, Burger, Steak",900,5
Truffles,false,false,4.5,3573,080 49652756,St. Marks Road,Cafe,"Burgers, Pasta, Mocktails, Cheese Burger, Ferrero Rocher Milkshake, Peri Chicken, Chicken Paprika","Cafe, American, Burger, Steak",900,6
Leon Grill,true,false,4.3,284,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",500,7
The Waffle Press,true,false,4.3,116,+91 9945403528,St. Marks Road,Dessert Parlor,"Waffles, Liege Waffle, Ice Cream Sandwiches, Salted Caramel Ice Cream, Ice Cream Sandwich","Desserts, Ice Cream",400,8
The Waffle Press,true,false,4.3,116,+91 9945403528,St. Marks Road,Dessert Parlor,"Waffles, Liege Waffle, Ice Cream Sandwiches, Salted Caramel Ice Cream, Ice Cream Sandwich","Desserts, Ice Cream",400,9
Capri Gastrobar,false,true,4.3,284,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Pizza, Burgers, Mezze Platter, Fries","Mediterranean, Italian, Asian","1,200",10
Leon Grill,true,false,4.3,284,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",500,11
Capri Gastrobar,false,true,4.3,284,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Pizza, Burgers, Mezze Platter, Fries","Mediterranean, Italian, Asian","1,200",12
Capri Gastrobar,false,true,4.3,284,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Pizza, Burgers, Mezze Platter, Fries","Mediterranean, Italian, Asian","1,200",13
Leon Grill,true,false,4.3,285,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",500,14
The Waffle Press,true,false,4.3,116,+91 9945403528,St. Marks Road,Dessert Parlor,"Waffles, Liege Waffle, Ice Cream Sandwiches, Salted Caramel Ice Cream, Ice Cream Sandwich","Desserts, Ice Cream",400,15
Capri Gastrobar,false,true,4.3,286,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Burgers, Mezze Platter, Pizza, Fries","Mediterranean, Italian, Asian","1,200",16
Leon Grill,true,false,4.3,285,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",500,17
Capri Gastrobar,false,true,4.3,286,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Burgers, Mezze Platter, Pizza, Fries","Mediterranean, Italian, Asian","1,200",18
Capri Gastrobar,false,true,4.3,286,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Burgers, Mezze Platter, Pizza, Fries","Mediterranean, Italian, Asian","1,200",19
Leon Grill,true,false,4.3,285,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",500,20
The Waffle Press,true,false,4.3,116,+91 9945403528,St. Marks Road,Dessert Parlor,"Waffles, Liege Waffle, Ice Cream Sandwiches, Salted Caramel Ice Cream, Ice Cream Sandwich","Desserts, Ice Cream",400,21
Leon Grill,true,false,4.3,288,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Fast Food",500,22
The Waffle Press,true,false,4.3,120,+91 9945403528,St. Marks Road,Dessert Parlor,"Waffles, Liege Waffle, Ice Cream Sandwiches, Salted Caramel Ice Cream, Ice Cream Sandwich","Desserts, Ice Cream",400,23
The Waffle Press,true,false,4.3,120,+91 9945403528,St. Marks Road,Dessert Parlor,"Waffles, Liege Waffle, Ice Cream Sandwiches, Salted Caramel Ice Cream, Ice Cream Sandwich","Desserts, Ice Cream",400,24
Leon Grill,true,false,4.3,288,+91 8022232900,St. Marks Road,Quick Bites,"Burgers, Fries, Peri Peri Chicken, Nachos, Wings, Rolls, Tandoori Burger","Burger, Fast Food",500,25
Capri Gastrobar,false,true,4.3,301,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Tempura Prawns, Burgers, Mezze Platter, Pizza","Mediterranean, Italian, Asian","1,200",26
Capri Gastrobar,false,true,4.3,301,080 49653576,St. Marks Road,"Bar, Casual Dining","Cocktails, Peri Peri Wings, Brownie, Tempura Prawns, Burgers, Mezze Platter, Pizza","Mediterranean, Italian, Asian","1,200",27
The Egg Factory,true,false,4.2,1764,080 42110041,St. Marks Road,Casual Dining,"Omelette, French Toast, Bun Masala, Pasta, Egg Pav Bhaji, Fajitas, Paneer Wrap","Continental, American",750,28
The Egg Factory,true,false,4.2,1764,080 42110041,St. Marks Road,Casual Dining,"Omelette, French Toast, Bun Masala, Pasta, Egg Pav Bhaji, Fajitas, Paneer Wrap","Continental, American",750,29
